#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  51
#! SET periodic_phi true
   -3.141592654    7.246887946   31.060950365
   -3.018392942   11.418146697   36.323453113
   -2.895193230   16.132344865   39.775880331
   -2.771993518   21.112681368   40.467936531
   -2.648793806   25.944387315   37.153576952
   -2.525594094   30.082215102   29.196245626
   -2.402394382   32.964666290   16.897745133
   -2.279194670   34.133872506    1.677764340
   -2.155994958   33.357200130  -14.273431633
   -2.032795246   30.699376883  -28.463510345
   -1.909595535   26.515898374  -38.755869405
   -1.786395823   21.368478877  -43.966134057
   -1.663196111   15.907745993  -43.897016257
   -1.539996399   10.778942704  -38.584899600
   -1.416796687    6.627126542  -27.976260797
   -1.293596975    4.108822685  -12.093277328
   -1.170397263    3.836535620    8.197118851
   -1.047197551    6.221989512   30.566854675
   -0.923997839   11.303674600   51.270774863
   -0.800798127   18.628139169   66.388326940
   -0.677598415   27.314057914   73.069691465
   -0.554398704   36.250838587   70.498441280
   -0.431198992   44.363862672   60.068032714
   -0.307999280   50.855827354   44.729998629
   -0.184799568   55.324856974   27.735464096
   -0.061599856   57.728148611   11.451851797
    0.061599856   58.217269430   -3.323069923
    0.184799568   56.958571495  -17.093265810
    0.307999280   54.027965507  -30.539493252
    0.431198992   49.459314617  -43.559630023
    0.554398704   43.372821268  -54.855883923
    0.677598415   36.102154705  -62.433834741
    0.800798127   28.219809057  -64.539836059
    0.923997839   20.456112804  -60.491308729
    1.047197551   13.540238949  -50.970237272
    1.170397263    8.046584027  -37.786147619
    1.293596975    4.280537470  -23.330857954
    1.416796687    2.246498240  -10.032110496
    1.539996399    1.682620737    0.274609471
    1.663196111    2.151357298    6.646680026
    1.786395823    3.147313562    8.850772893
    1.909595535    4.173683507    7.231930068
    2.032795246    4.801429414    2.534064869
    2.155994958    4.730508805   -3.850718091
    2.279194670    3.878009575   -9.749513390
    2.402394382    2.459732426  -12.667470184
    2.525594094    0.963289678  -10.826446327
    2.648793806    0.000000000   -4.228480375
    2.771993518    0.059507386    5.386048981
    2.895193230    1.355166188   15.468161799
    3.018392942    3.820513331   24.183417622
