#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  51
#! SET periodic_phi true
   -3.141592654    7.780601768   29.163720021
   -3.018392942   11.626322060   33.023090942
   -2.895193230   15.870628327   35.566601956
   -2.771993518   20.312954523   36.105150805
   -2.648793806   24.648018002   33.660166937
   -2.525594094   28.466098619   27.691704906
   -2.402394382   31.331389158   18.233325050
   -2.279194670   32.848729673    5.923460547
   -2.155994958   32.725639749   -8.166191181
   -2.032795246   30.836230406  -22.445414079
   -1.909595535   27.282541893  -34.782721065
   -1.786395823   22.447635800  -42.817357183
   -1.663196111   16.998544469  -44.518923237
   -1.539996399   11.804932643  -38.535324718
   -1.416796687    7.828574603  -24.843782917
   -1.293596975    5.938460223   -5.065300801
   -1.170397263    6.696470110   17.406615486
   -1.047197551   10.155223795   38.011878697
   -0.923997839   15.798709655   52.240162723
   -0.800798127   22.657058003   57.524972465
   -0.677598415   29.617654852   54.211982775
   -0.554398704   35.771796187   44.999059334
   -0.431198992   40.611473904   33.447953211
   -0.307999280   44.035742239   22.342163644
   -0.184799568   46.195413958   13.005969189
   -0.061599856   47.318386552    5.424231051
    0.061599856   47.571725771   -1.293121437
    0.184799568   46.994014872   -8.288333658
    0.307999280   45.488156330  -16.470083596
    0.431198992   42.879851704  -26.170813121
    0.554398704   39.005333766  -36.795361787
    0.677598415   33.837188574  -46.834261996
    0.800798127   27.581544594  -54.037217780
    0.923997839   20.734443549  -56.093985311
    1.047197551   14.031905301  -51.563034840
    1.170397263    8.288959388  -40.739106735
    1.293596975    4.157346263  -25.938316419
    1.416796687    1.907902851  -10.822827041
    1.539996399    1.353909358    1.080975216
    1.663196111    1.954567296    7.730533415
    1.786395823    3.033443642    8.973552446
    1.909595535    3.991597990    6.038882351
    2.032795246    4.420331925    0.671388102
    2.155994958    4.133690067   -5.276317864
    2.279194670    3.178313863   -9.867709529
    2.402394382    1.841524043  -11.211743022
    2.525594094    0.603665420   -8.175801782
    2.648793806    0.000000000   -1.173935091
    2.771993518    0.413397818    7.950322465
    2.895193230    1.955560218   16.813592108
    3.018392942    4.489212472   23.933312232
