#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  51
#! SET periodic_phi true
   -3.141592654   10.498551318   27.451439053
   -3.018392942   14.183427712   32.228863156
   -2.895193230   18.412662561   36.142735036
   -2.771993518   23.006984245   37.912714377
   -2.648793806   27.604590545   35.936517854
   -2.525594094   31.676079805   29.340995034
   -2.402394382   34.655750267   18.331562975
   -2.279194670   36.071460725    4.200906609
   -2.155994958   35.648108773  -11.173062480
   -2.032795246   33.361817508  -25.692483532
   -1.909595535   29.446707585  -37.274722774
   -1.786395823   24.378394789  -44.099515121
   -1.663196111   18.838003442  -44.806313423
   -1.539996399   13.639437423  -38.444116300
   -1.416796687    9.666499824  -24.958029093
   -1.293596975    7.737653090   -5.579234131
   -1.170397263    8.420861778   16.790551461
   -1.047197551   11.829100397   37.928055570
   -0.923997839   17.530987777   53.372259433
   -0.800798127   24.627034129   60.282968886
   -0.677598415   32.025735058   58.510167149
   -0.554398704   38.776331668   50.247472576
   -0.431198992   44.276669120   38.755474258
   -0.307999280   48.312422549   26.823839659
   -0.184799568   50.936679139   15.969412113
   -0.061599856   52.306451151    6.395820688
    0.061599856   52.538277677   -2.675157897
    0.184799568   51.629373967  -12.325460710
    0.307999280   49.457146651  -23.228010663
    0.431198992   45.870221050  -35.160499807
    0.554398704   40.811163126  -46.780241056
    0.677598415   34.441854042  -56.039396717
    0.800798127   27.187186105  -60.838866789
    0.923997839   19.694620379  -59.749274522
    1.047197551   12.716420968  -52.555817339
    1.170397263    6.948280645  -40.407035471
    1.293596975    2.866917568  -25.633378451
    1.416796687    0.617333323  -11.145080024
    1.539996399    0.000000000    0.506899785
    1.663196111    0.563481615    7.879621029
    1.786395823    1.754898702   10.771224665
    1.909595535    3.059380281    9.871577983
    2.032795246    4.074291713    6.263476164
    2.155994958    4.548400124    1.307980040
    2.279194670    4.417561676   -3.243861626
    2.402394382    3.851601717   -5.471813000
    2.525594094    3.229683023   -4.015008600
    2.648793806    3.022186312    1.064056943
    2.771993518    3.593987268    8.319489514
    2.895193230    5.086313030   15.733730797
    3.018392942    7.433228495   22.105897690
