#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  51
#! SET periodic_phi true
   -3.141592654    7.792813119   30.737700265
   -3.018392942   11.873535439   35.210679671
   -2.895193230   16.406878068   38.018715163
   -2.771993518   21.149152328   38.468907906
   -2.648793806   25.753873491   35.634855349
   -2.525594094   29.780492463   29.080315900
   -2.402394382   32.778042472   19.016331063
   -2.279194670   34.362383017    6.282947039
   -2.155994958   34.274928218   -7.877159112
   -2.032795246   32.436305194  -21.848921403
   -1.909595535   28.988313169  -33.639833103
   -1.786395823   24.329193322  -41.123547994
   -1.663196111   19.110588494  -42.528586975
   -1.539996399   14.157595432  -36.699603418
   -1.416796687   10.368371546  -23.735158414
   -1.293596975    8.539023077   -5.283111515
   -1.170397263    9.160826024   15.361912367
   -1.047197551   12.237898223   33.846872245
   -0.923997839   17.239505469   46.033530174
   -0.800798127   23.230354423   49.782898383
   -0.677598415   29.183240531   45.753942640
   -0.554398704   34.301880774   36.808005863
   -0.431198992   38.194912117   26.407911141
   -0.307999280   40.854896047   17.046313588
   -0.184799568   42.484713551    9.733728108
   -0.061599856   43.330306240    4.189987315
    0.061599856   43.551843241   -0.598367044
    0.184799568   43.168874117   -5.856195587
    0.307999280   42.053956241  -12.607097149
    0.431198992   39.985484958  -21.354597260
    0.554398704   36.732871084  -31.603322864
    0.677598415   32.199513530  -41.789896047
    0.800798127   26.540560888  -49.409233684
    0.923997839   20.236632866  -51.889286057
    1.047197551   14.031215418  -47.691829903
    1.170397263    8.742597984  -37.269509656
    1.293596975    4.998526412  -23.186057763
    1.416796687    3.022558020   -9.197205716
    1.539996399    2.586181645    1.353949141
    1.663196111    3.142155774    6.784581473
    1.786395823    4.051744039    7.262617815
    1.909595535    4.781769388    4.136985073
    2.032795246    4.989379773   -0.953006547
    2.155994958    4.531038106   -6.423860330
    2.279194670    3.459676239  -10.630635367
    2.402394382    2.038140648  -11.875880778
    2.525594094    0.711245425   -8.973893752
    2.648793806    0.000000000   -2.088565632
    2.771993518    0.307354412    7.215888076
    2.895193230    1.791016028   16.671025428
    3.018392942    4.358615735   24.656269659
