#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  51
#! SET periodic_phi true
   -3.141592654    7.246267017   30.203372070
   -3.018392942   11.306796605   35.429737475
   -2.895193230   15.918292920   39.026668700
   -2.771993518   20.819006362   39.933539344
   -2.648793806   25.599658574   36.875475491
   -2.525594094   29.723185888   29.266100744
   -2.402394382   32.642690850   17.459106404
   -2.279194670   33.916820454    2.828954630
   -2.155994958   33.317073675  -12.570240804
   -2.032795246   30.895833979  -26.349001276
   -1.909595535   26.991420846  -36.336177762
   -1.786395823   22.163022070  -41.160178711
   -1.663196111   17.086606254  -40.392118868
   -1.539996399   12.454614491  -33.945581227
   -1.416796687    8.960824255  -21.911886586
   -1.293596975    7.270884213   -4.791262818
   -1.170397263    7.927629148   15.747486310
   -1.047197551   11.167929637   36.541362081
   -0.923997839   16.775236194   53.491918343
   -0.800798127   24.052448864   63.237509280
   -0.677598415   32.004487681   64.454142484
   -0.554398704   39.621311278   58.097030188
   -0.431198992   46.114747624   46.681063372
   -0.307999280   51.039648141   33.068415113
   -0.184799568   54.270540192   19.472770286
   -0.061599856   55.892493047    7.031071382
    0.061599856   56.054447670   -4.314830078
    0.184799568   54.846472154  -15.410850578
    0.307999280   52.241852232  -27.077024389
    0.431198992   48.156586158  -39.353391972
    0.554398704   42.575701402  -51.016960452
    0.677598415   35.701799363  -59.930010489
    0.800798127   28.015733267  -63.867954785
    0.923997839   20.227630855  -61.466907213
    1.047197551   13.127737362  -52.822917254
    1.170397263    7.403160248  -39.510378695
    1.293596975    3.473936160  -24.169962370
    1.416796687    1.404814770   -9.779155430
    1.539996399    0.921841984    1.244698517
    1.663196111    1.520687856    7.681888830
    1.786395823    2.621793980    9.473222588
    1.909595535    3.694237525    7.391040970
    2.032795246    4.327131438    2.539392285
    2.155994958    4.268029255   -3.601186721
    2.279194670    3.473625132   -9.037447372
    2.402394382    2.168980958  -11.556013580
    2.525594094    0.820374676   -9.586729668
    2.648793806    0.000000000   -3.199764801
    2.771993518    0.158659584    5.935529044
    2.895193230    1.485175885   15.420441945
    3.018392942    3.910576882   23.621384818
