#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  51
#! SET periodic_phi true
   -3.141592654    7.123409943   29.134171871
   -3.018392942   11.061257558   34.631142166
   -2.895193230   15.625855157   39.165812014
   -2.771993518   20.623026781   41.386356270
   -2.648793806   25.660935646   39.544041534
   -2.525594094   30.164761017   32.683601798
   -2.402394382   33.521834541   21.057844607
   -2.279194670   35.225785871    6.139024283
   -2.155994958   34.995043346   -9.962467631
   -2.032795246   32.828324399  -24.901373849
   -1.909595535   29.007373389  -36.476605713
   -1.786395823   24.057335119  -42.952353877
   -1.663196111   18.683139359  -43.287425258
   -1.539996399   13.678347692  -36.913038630
   -1.416796687    9.868485632  -23.938094720
   -1.293596975    8.014475141   -5.417512717
   -1.170397263    8.668116526   16.213183616
   -1.047197551   11.989337146   37.224036735
   -0.923997839   17.640781368   53.388265010
   -0.800798127   24.820032500   61.690200056
   -0.677598415   32.489478230   61.477244934
   -0.554398704   39.684623110   54.393496099
   -0.431198992   45.732759044   43.361080518
   -0.307999280   50.325906235   31.148882651
   -0.184799568   53.436615806   19.472441209
   -0.061599856   55.173020732    8.817775242
    0.061599856   55.634686420   -1.360871868
    0.184799568   54.823572527  -12.035828378
    0.307999280   52.629611162  -23.852648771
    0.431198992   48.916250613  -36.562311432
    0.554398704   43.647611164  -48.742929392
    0.677598415   37.019204950  -58.223283233
    0.800798127   29.502789625  -62.836078792
    0.923997839   21.794473261  -61.214161081
    1.047197551   14.678123084  -53.324194781
    1.170397263    8.855182274  -40.558134756
    1.293596975    4.779379040  -25.448079804
    1.416796687    2.553303570  -11.017122989
    1.539996399    1.926308141    0.155915748
    1.663196111    2.396848809    6.665920316
    1.786395823    3.369534440    8.392581506
    1.909595535    4.298645640    6.139106771
    2.032795246    4.767950268    1.157170503
    2.155994958    4.538656869   -4.939315703
    2.279194670    3.594257053  -10.091905666
    2.402394382    2.187795709  -12.125564942
    2.525594094    0.801952060   -9.630850156
    2.648793806    0.000000000   -2.902356502
    2.771993518    0.197468331    6.201590099
    2.895193230    1.533848994   15.262194644
    3.018392942    3.903743318   22.884399331
